lat,lng,info,name,year,map_name,address_1,address_2,address_3,address_4,cancelled,protocols,district_id,division_id,internal_id,archive_name,district_name,election_type,internal_name,abroad_district_id,election_numeric_id,total_registered_voters,total_registered_voters_men,total_registered_voters_women,total_votes,CAND || 10 || საქართველოს ლეიბორისტული პარტია,CAND || 12 || „ჩვენი გაერთიანებული საქართველო“,CAND || 16 || „შეცვალე საქართველო“,CAND || 17 || „საქართველო“,CAND || 20 || თავისუფალი საქართველო,CAND || 21 || ტრიბუნა,CAND || 23 || „ჩვენ“,CAND || 25 || „გახარია საქართველოსთვის“,CAND || 26 || „მემარცხენე ალიანსი“,CAND || 27 || ქართველ ერთობა,CAND || 3 || „საქართველოს ერთობისა და განვითარების პარტია“,CAND || 36 || „გირჩი“,CAND || 4 || კოალიცია ცვლილებისთვის გვარამია მელია გირჩი დროა,CAND || 41 || ქართული ოცნება,CAND || 5 || „ერთიანობა-ნაციონალური მოძრაობა“,CAND || 6 || „ევროპელი დემოკრატები“,CAND || 8 || „საქართველოს პატრიოტთა ალიანსი“,"CAND || 9 || „ძლიერი საქართველო-ლელო, ხალხისთვის, თავისუფლებისთვის!“",CAND || 999 || Other
41.6922172, 44.87841370000001,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,#115-ე ბაგა-ბაღი,#115-ე ბაგა-ბაღი,მე-3 მასივის ზემო პლატო,,False,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/fc3ccfb3-7308-4925-b9ab-1595e8070b51,06,00.06.25,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,სამგორი,proportional_electronic,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,2336,979,1357,1298,18,0,15,1,4,4,4,163,0,1,1,58,197,564,81,6,47,134,0
41.6922172, 44.87841370000001,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,#115-ე ბაგა-ბაღი,#115-ე ბაგა-ბაღი,მე-3 მასივის ზემო პლატო,,False,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/3165bca3-6e84-4ab8-9e11-f85d79b5f0cb,06,00.06.26,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,სამგორი,proportional_electronic,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,2554,1055,1499,1314,13,2,14,3,5,6,2,121,2,2,4,80,174,569,136,4,42,135,0
41.689552294685555, 44.892521195017316,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,საცხოვრებელი კორპუსი,საცხოვრებელი კორპუსი,მიხეილ გახოკიძის ქ. #8ბ,,False,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/429385ab-382f-43d3-a25b-f8af53dc742a,06,00.06.27,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,სამგორი,proportional_electronic,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,1872,839,1033,942,15,0,7,1,3,1,0,101,2,2,1,45,109,437,95,2,39,82,0
41.6866382212984, 44.87863540649414,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,#117-ე საჯარო სკოლა,#117-ე საჯარო სკოლა,მე-3 მასივი  თრიალეთის ქ. #7,,False,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/374d7328-586d-4ac9-b0d8-01b7746ebeef,06,00.06.28,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,სამგორი,proportional_electronic,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,1200,507,693,601,10,0,2,2,3,1,0,57,0,1,1,16,97,268,61,2,37,43,0
41.6866382212984, 44.87863540649414,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,#117-ე საჯარო სკოლა,#117-ე საჯარო სკოლა,მე-3 მასივი  თრიალეთის ქ. #7,,False,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/b6b741b9-ca85-400f-a695-ec07fa31b866,06,00.06.29,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,სამგორი,proportional_electronic,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,2803,1193,1610,1458,17,2,12,2,4,2,1,145,0,3,3,51,216,695,110,3,39,153,0
41.6864087, 44.88696879999998,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,#108-ე საჯარო სკოლა,#108-ე საჯარო სკოლა,შუამთის ქუჩა 20,,False,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/c461191c-6f48-4700-8fa7-f68335d31868,06,00.06.30,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,სამგორი,proportional_electronic,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,2701,1138,1563,1432,18,0,16,4,6,2,3,148,0,0,4,69,212,617,134,1,66,132,0
41.68545929524477, 44.881031512340996,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,#210-ე ბაგა-ბაღი,#210-ე ბაგა-ბაღი,მესამე მასივი  I კვარტალი  საცხენისის #5,,False,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/4f4cc013-4752-4e78-979f-50cee30ca128,06,00.06.31,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,სამგორი,proportional_electronic,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,3254,1447,1807,1728,29,2,19,4,9,3,3,182,2,2,3,80,227,739,153,7,48,216,0
41.6866382212984, 44.87863540649414,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,#117-ე საჯარო სკოლა,#117-ე საჯარო სკოლა,მე-3 მასივი  თრიალეთის ქ. #7,,False,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/e1fea4ec-6c5b-4635-a021-b62f6eb82bb4,06,00.06.32,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,სამგორი,proportional_electronic,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,2780,1161,1619,1417,17,1,9,2,2,1,2,139,0,1,3,64,204,633,142,9,35,153,0
41.68546047628011, 44.88100295124255,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,#210-ე ბაგა-ბაღი,#210-ე ბაგა-ბაღი,მესამე მასივი  I კვარტალი  საცხენისის #5,,False,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/cb4dc4e2-4e5e-4708-84ec-1617bb90e2e3,06,00.06.33,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,სამგორი,proportional_electronic,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,2578,1089,1489,1389,17,3,11,3,4,2,5,132,0,6,4,55,194,643,139,5,38,128,0
 41.695681611097065, 44.92609807857366,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,მე-19 მუსიკალური სკოლა,მე-19 მუსიკალური სკოლა,აბზიანიძის ქ. #6,,False,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/cb3c410a-0548-45fb-bc95-1437ee53931e,06,00.06.34,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,სამგორი,proportional_electronic,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,1341,588,753,744,16,0,7,1,1,2,0,80,0,3,3,26,93,328,69,2,25,88,0
41.69398323216937, 44.92479108836062,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,#76-ე ბაგა-ბაღი,#76-ე ბაგა-ბაღი,ახვლედიანის #14,,False,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/74b31421-4114-4952-9323-a9006f10e323,06,00.06.35,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,სამგორი,proportional_electronic,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,1358,620,738,787,12,0,7,1,0,0,1,94,0,1,5,26,93,381,70,4,32,60,0
41.69398323216937, 44.92479108836062,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,#76-ე ბაგა-ბაღი,#76-ე ბაგა-ბაღი,ახვლედიანის #14,,False,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/83b91679-b75d-48e0-90af-3d17d2e8ca27,06,00.06.36,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,სამგორი,proportional_electronic,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,1595,714,881,841,18,1,15,3,4,1,3,81,0,0,3,29,104,388,81,2,31,77,0
41.6862233, 44.97778399999993,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,#168-ე საჯარო სკოლა,#168-ე საჯარო სკოლა,სადგური ლილო,,False,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/15c2722c-eb10-418a-a7a4-16e81aea5fc8,06,00.06.37,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,სამგორი,proportional_electronic,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,2251,1010,1241,1220,21,2,8,1,3,2,1,99,0,2,3,35,117,669,123,3,34,97,0
41.67970044547511, 44.9790908384017,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,#111 ბაგა-ბაღი,#111 ბაგა-ბაღი,ლილოს დასახლება (საქსოფმან. დასახ) 4 კვ.,,False,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/d5f4b56f-aef8-47a6-baa5-1aed0bc7c6a5,06,00.06.38,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,სამგორი,proportional_electronic,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,2920,1291,1629,1531,22,3,22,4,4,2,0,164,2,2,4,36,193,717,144,10,49,153,0
41.67838528399038, 44.98066277301632,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,#107-ე საჯარო სკოლა,#107-ე საჯარო სკოლა,ყოფილი საქსოფმანქანის დასახლება,,False,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/009bbf3c-532e-4100-b5f7-a3721548124f,06,00.06.39,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,სამგორი,proportional_electronic,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,2404,1078,1326,1260,10,4,10,3,2,0,3,114,3,1,6,48,146,582,151,6,62,109,0
41.6789138, 44.98188430000005,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,სპორტ. კომპლექსი,სპორტ. კომპლექსი,ლილოს დას. 1მ/რ,,False,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/54980a36-5d37-4713-a7f4-bc658487991e,06,00.06.40,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,სამგორი,proportional_electronic,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,2893,1278,1615,1377,18,1,7,4,7,2,1,125,1,5,5,44,137,722,110,7,53,128,0
41.68597588729862, 44.95059740224778,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,#12-ე ბაგა-ბაღი,#12-ე ბაგა-ბაღი,აეროპორტის დასახლება,,False,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/0e02537b-a9c0-4665-8283-c62f4aefd2ac,06,00.06.41,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,სამგორი,proportional_electronic,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,2851,1267,1584,1379,17,2,19,1,5,0,2,145,2,7,4,58,160,699,120,5,34,99,0
41.685981563691826, 44.95059139406107,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,#12-ე ბაგა-ბაღი,#12-ე ბაგა-ბაღი,აეროპორტის დასახლება,,False,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/69cd4331-1805-4a90-a0d9-703edb3f866b,06,00.06.42,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,სამგორი,proportional_electronic,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,2308,1048,1260,1237,10,1,11,2,2,1,1,112,2,3,4,26,133,714,95,6,31,83,0
41.7423499, 44.905598499999996,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,N215ბ საჯარო სკოლა,N215ბ საჯარო სკოლა,სოფელი პატარა ლილო  თამარ მეფის ქ. N12,,False,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/5bd8bbf7-3b4b-49ed-9b35-e0ab75fb95a6,06,00.06.43,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,სამგორი,proportional_electronic,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,552,261,291,352,5,0,0,1,0,1,0,26,0,0,2,9,38,186,35,3,15,31,0
41.709256755159615, 44.90003138780594,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,215-ე საჯარო სკოლა,215-ე საჯარო სკოლა,ვარკეთილის დასახლება  რუსთაველის ქ. N1,,False,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/d7d1d866-12d9-4cd6-81c4-52103b8d42c4,06,00.06.44,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,სამგორი,proportional_electronic,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,2625,1222,1403,1571,21,0,14,2,8,4,2,147,1,5,6,50,216,708,146,6,63,172,0
 41.7351819, 44.9629109,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,#217-ე საჯარო სკოლა,#217-ე საჯარო სკოლა,სოფელი დიდი ლილო,,False,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/cd95cb37-758a-4510-b838-e2d50f993797,06,00.06.45,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,სამგორი,proportional_electronic,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,1948,886,1062,1292,13,0,9,1,2,3,2,118,1,3,2,28,154,705,87,3,59,102,0
41.71230526282998, 44.99697983264923,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,საბავშვო ბაღი,საბავშვო ბაღი,სოფელი ნასაგური,,False,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/4c1d38cd-a4c9-42e2-a42a-c6cf5b6181c5,06,00.06.46,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,სამგორი,proportional_electronic,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,1129,557,572,627,10,0,7,1,0,0,2,101,0,2,0,20,63,284,54,4,26,53,0
41.6976173, 45.01229190000004,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,საბავშვო ბაღი,საბავშვო ბაღი,სოფელი წინუბანი,,False,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/b8938313-09a4-40c9-8c5f-a79551f460b6,06,00.06.47,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,სამგორი,proportional_electronic,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,1041,480,561,506,8,1,7,1,2,1,0,42,1,2,2,12,48,281,35,4,34,25,0
41.68027661760344, 44.898228834399596,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,ადმინისტრაციული შენობა,ადმინისტრაციული შენობა,პოლიციის ქ. #10,,False,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/547bef96-dbe3-411b-8ea0-53baf20641cb,06,00.06.48,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,სამგორი,proportional_electronic,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,2836,1279,1557,1811,15,1,17,6,1,0,2,173,1,5,8,56,209,987,153,3,44,130,0
41.67954300676128, 44.89908456802368,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,მუნიც. ავტოტ.საწ. #1 ავტოცენტრი,მუნიც. ავტოტ.საწ. #1 ავტოცენტრი,პოლიციის ქ.#7,,False,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/5addebe4-b1af-4974-aa7f-b0486a125dad,06,00.06.49,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,სამგორი,proportional_electronic,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,1375,633,742,571,4,0,10,1,4,0,0,55,2,0,4,15,66,239,71,4,18,78,0
41.67954300676128, 44.89908456802368,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,მუნიც. ავტოტ.საწ. #1 ავტოცენტრი,მუნიც. ავტოტ.საწ. #1 ავტოცენტრი,პოლიციის ქ.#7,,False,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/fa4880db-d41b-4338-b367-1c89d2211b34,06,00.06.50,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,სამგორი,proportional_electronic,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,1350,592,758,1042,7,0,10,1,1,0,2,82,1,8,2,25,93,627,76,8,33,66,0
41.6720567, 44.91653599999995,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,#94-ე საჯარო სკოლა,#94-ე საჯარო სკოლა,ჭიჭინაძის #15ა,,False,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/95b4186a-3d6c-4cb0-8769-dd3140bb83e9,06,00.06.51,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,სამგორი,proportional_electronic,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,2131,960,1171,1037,11,1,11,1,0,2,3,121,0,2,2,57,104,455,117,4,54,92,0
41.672919833533626, 44.91416931152344,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,„სპექტრი“,„სპექტრი“,ჭიჭინაძის #10,,False,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/eb7ff9cb-4eee-49cf-9775-39459e27f07a,06,00.06.52,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,სამგორი,proportional_electronic,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,2943,1274,1669,1421,18,1,13,3,3,3,1,156,2,8,2,72,185,627,154,2,60,111,0
41.6654985056203, 44.92190212011337,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,64-ე ბაგა-ბაღი,64-ე ბაგა-ბაღი,თბილისი  ბ. ჭიჭინაძის ქ.,,False,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/6a4da080-a212-45fb-ba92-99de60938732,06,00.06.53,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,სამგორი,proportional_electronic,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,2692,1174,1518,1380,23,3,30,0,4,2,1,155,1,4,4,49,170,607,144,5,49,129,0
41.67168668031719, 44.914273157008324,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,#131-ე საჯარო სკოლა,#131-ე საჯარო სკოლა,ჭიჭინაძის #12,,False,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/ca3b8e39-77f0-41c9-a524-73ec13101e0f,06,00.06.54,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,სამგორი,proportional_electronic,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,1813,794,1019,789,11,5,12,2,5,3,0,67,1,2,1,21,90,380,92,1,31,65,0
41.67168668031719, 44.914273157008324,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,#131-ე საჯარო სკოლა,#131-ე საჯარო სკოლა,ჭიჭინაძის #12,,False,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/93469c92-e964-49d3-9842-ebfd894ecc81,06,00.06.55,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,სამგორი,proportional_electronic,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,1437,650,787,660,12,1,7,4,2,2,2,57,1,2,2,12,80,317,62,2,25,70,0
41.67168668031719, 44.914273157008324,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,#131-ე საჯარო სკოლა,#131-ე საჯარო სკოლა,ჭიჭინაძის #12,,False,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/e2cf8f10-dfbf-4b7a-b291-b1e0f4db496a,06,00.06.56,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,სამგორი,proportional_electronic,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,1491,673,818,836,19,0,8,1,5,1,1,125,0,3,3,20,84,378,74,1,39,74,0
 41.6643565, 44.89920159999997,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,82-ე საჯ. სკოლა,82-ე საჯ. სკოლა,ნაკადულის #6,,False,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/8a631b25-5762-4365-955b-248398051faa,06,00.06.57,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,სამგორი,proportional_electronic,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,1638,733,905,780,13,0,6,0,2,3,1,89,1,2,1,37,102,354,55,5,25,84,0
41.66765045820775, 44.892277121543884,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,დამოუკ. სკ. „მოძღვარი”,დამოუკ. სკ. „მოძღვარი”,ი.ბაბუციძის (ყოფ.მარელისის ქ ) #12,,False,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/d7baf6d7-989a-4e7a-a63c-9f721d3e0eb7,06,00.06.58,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,სამგორი,proportional_electronic,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,2478,1078,1400,1378,14,1,12,6,2,1,3,144,1,5,2,70,214,554,111,10,51,177,0
41.669605549329695, 44.88685855859515,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,#128 ბაგა-ბაღი,#128 ბაგა-ბაღი,მოსკოვის გამზ.  კვ. 5,,False,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/ed9e14fb-0fbc-46e9-9257-28c82760c8a7,06,00.06.59,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,სამგორი,proportional_electronic,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,1937,865,1072,1213,9,2,8,4,8,2,3,153,1,0,1,60,137,554,89,4,39,139,0
41.6682842, 44.89190570000005,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,#65-ე ბაგა-ბაღი,#65-ე ბაგა-ბაღი,ი. ბაბუციძის (ყოფ. მარელისის) ქუჩა 5,,False,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/b5f797a7-9da1-4bdb-90ee-00e95541c3ed,06,00.06.60,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,სამგორი,proportional_electronic,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,1215,538,677,652,4,0,7,5,2,3,0,69,0,1,4,47,78,273,73,2,25,59,0
41.66539030498771, 44.89295840263367,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,#126-ე ბაგა-ბაღი,#126-ე ბაგა-ბაღი,ქინძმარაულის II შესახვევი (ზმკ),,False,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/9c73e817-9fb9-4214-aeff-f79713b18dc8,06,00.06.61,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,სამგორი,proportional_electronic,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,1210,531,679,761,9,1,4,0,2,1,0,68,0,1,2,38,106,346,51,5,19,108,0
41.665394312421775, 44.89294767379761,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,#126-ე ბაგა-ბაღი,#126-ე ბაგა-ბაღი,ქინძმარაულის II შესახვევი (ზმკ),,False,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/49a1b253-522c-4e2d-b448-2d160680aca7,06,00.06.62,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,სამგორი,proportional_electronic,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,1375,599,776,853,11,1,9,6,2,0,3,107,1,2,1,39,110,318,86,8,23,126,0
41.664783, 44.89877790000003,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,82-ე საჯ. სკოლა,82-ე საჯ. სკოლა,ნაკადულის #6,,False,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/ca5d71ac-caff-45bd-803e-549dbec96f3c,06,00.06.63,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,სამგორი,proportional_electronic,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,2539,1111,1428,1465,13,1,18,0,5,2,4,161,0,4,7,73,164,668,120,6,72,147,0
41.664783, 44.89877790000003,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,82-ე საჯ. სკოლა,82-ე საჯ. სკოლა,ნაკადულის #6,,False,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/688baee3-a92c-4db0-a42f-8a5615237fbb,06,00.06.64,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,სამგორი,proportional_electronic,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,1185,527,658,618,8,1,2,7,0,0,1,82,1,2,2,33,79,280,38,1,22,59,0
41.664783, 44.89877790000003,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,82-ე საჯ. სკოლა,82-ე საჯ. სკოლა,ნაკადულის #6,,False,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/7e398989-6ecf-4761-8a18-da21f0375203,06,00.06.65,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,სამგორი,proportional_electronic,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,1444,674,770,760,6,5,10,0,1,0,0,82,1,2,2,21,83,335,87,5,31,89,0
41.67035532451475, 44.881274700164795,,,2024,2024 წლის 26 ოქტომბრის საქართველოს პარლამენტის არჩევნები,#106-ე საჯარო სკოლა,#106-ე საჯარო სკოლა,ბ.ხმელნიცკის ქ. #183,,False,https://results.cec.gov.ge/#/ka-ge/election_57/el/prot/07ca7b16-376d-4ea6-905f-0e24eea64377,06,00.06.66,2024_parliamentary_round_1,26.10.2020 საქართველოს პარლამენტის არჩევნების შედეგები,სამგორი,proportional_electronic,2024 წლის საპარლამენტო არჩევნები (ტური 1),87,57,2629,1085,1544,1496,17,1,14,2,2,3,1,181,0,2,3,72,235,647,109,7,47,153,0
